feasibility,energy
1,-15.92831
1,-15.92831
1,-15.92831
1,-15.92831
1,-15.928303
1,-15.928303
1,-15.928303
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928302
1,-15.928292
1,-15.928292
1,-15.928292
1,-15.928292
1,-15.928291
1,-15.928291
1,-15.92812
1,-15.92812
1,-15.928119
1,-15.928119
1,-15.928119
1,-15.928119
1,-15.928119
1,-15.928119
1,-15.928119
1,-15.928119
1,-15.928059
1,-15.928058
1,-15.928058
1,-15.928058
1,-15.928058
1,-15.856942
1,-15.856942
1,-15.856942
1,-15.856942
1,-15.856941
1,-15.856941
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856899
1,-15.856892
1,-15.856892
1,-15.856891
1,-15.856891
1,-15.856891
1,-15.856891
1,-15.856891
1,-15.856891
1,-15.856891
1,-15.856891
1,-15.856709
1,-15.856708
1,-15.856708
1,-15.856708
1,-15.856708
1,-15.856698
1,-15.856698
1,-15.856698
1,-15.856698
1,-15.856697
1,-15.856697
1,-15.8566475
1,-15.856647
1,-15.856647
1,-15.856647
1,-15.856647
1,-15.714111
1,-15.714111
1,-15.714111
1,-15.714111
1,-15.714111
1,-15.714111
1,-15.714059
1,-15.714059
1,-15.714059
1,-15.714059
1,-15.714059
1,-15.714059
1,-15.714059
1,-15.714059
1,-15.714058
1,-15.714058
1,-15.714058
1,-15.714058
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714016
1,-15.714008
1,-15.714008
1,-15.714008
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.714007
1,-15.713876
1,-15.713876
1,-15.713876
1,-15.713876
1,-15.713875
1,-15.713875
1,-15.713815
1,-15.713815
1,-15.713815
1,-15.713815
1,-15.713814
1,-15.713814
1,-15.713764
1,-15.713764
1,-15.713764
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.713763
1,-15.642648
1,-15.642648
1,-15.642648
1,-15.642648
1,-15.642647
1,-15.642647
1,-15.642597
1,-15.642597
1,-15.642596
1,-15.642596
1,-15.642596
1,-15.642596
1,-15.642596
1,-15.642596
1,-15.642596
1,-15.642596
1,-15.642404
1,-15.642404
1,-15.642404
1,-15.642404
1,-15.642403
1,-15.642403
1,-15.642353
1,-15.642353
1,-15.642352
1,-15.642352
1,-15.642352
1,-15.642352
1,-15.642352
1,-15.642352
1,-15.642352
1,-15.642352
1,-15.641976
1,-15.641976
1,-15.641976
1,-15.641976
1,-15.641975
1,-15.641975
1,-15.499817
1,-15.499817
1,-15.499817
1,-15.499817
1,-15.499817
1,-15.499817
1,-15.499817
1,-15.499764
1,-15.499764
1,-15.499764
1,-15.499764
1,-15.499764
1,-15.499764
1,-15.499764
1,-15.499764
1,-15.4997635
1,-15.4997635
1,-15.4997635
1,-15.4997635
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499722
1,-15.499714
1,-15.499714
1,-15.499714
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499713
1,-15.499573
1,-15.499573
1,-15.499573
1,-15.499573
1,-15.499573
1,-15.499573
1,-15.499573
1,-15.499531
1,-15.49953
1,-15.49953
1,-15.49953
1,-15.49953
1,-15.49952
1,-15.49952
1,-15.49952
1,-15.49952
1,-15.49952
1,-15.49952
1,-15.49952
1,-15.49952
1,-15.499519
1,-15.499519
1,-15.499519
1,-15.499519
1,-15.49947
1,-15.49947
1,-15.499469
1,-15.499469
1,-15.499469
1,-15.499469
1,-15.499469
1,-15.499469
1,-15.499469
1,-15.499469
1,-15.499032
1,-15.499032
1,-15.499032
1,-15.499032
1,-15.499031
1,-15.499031
1,-15.498971
1,-15.498971
1,-15.498971
1,-15.498971
1,-15.49897
1,-15.49897
1,-15.428353
1,-15.428353
1,-15.428353
1,-15.428353
1,-15.428352
1,-15.428352
1,-15.428109
1,-15.428109
1,-15.428109
1,-15.428109
1,-15.428108
1,-15.428108
1,-15.427621
1,-15.427621
1,-15.427621
1,-15.427621
1,-15.42762
1,-15.42762
1,-15.285522
1,-15.285522
1,-15.285522
1,-15.285522
1,-15.285522
1,-15.285522
1,-15.285522
1,-15.28547
1,-15.28547
1,-15.28547
1,-15.28547
1,-15.28547
1,-15.28547
1,-15.28547
1,-15.28547
1,-15.285469
1,-15.285469
1,-15.285469
1,-15.285469
1,-15.285419
1,-15.285419
1,-15.285419
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.2854185
1,-15.285278
1,-15.285278
1,-15.285278
1,-15.285278
1,-15.285278
1,-15.285278
1,-15.285278
1,-15.285226
1,-15.285226
1,-15.285226
1,-15.285226
1,-15.285226
1,-15.285226
1,-15.285226
1,-15.285226
1,-15.285225
1,-15.285225
1,-15.285225
1,-15.285225
1,-15.285175
1,-15.285175
1,-15.285175
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.285174
1,-15.284799
1,-15.284799
1,-15.284799
1,-15.284799
1,-15.284798
1,-15.284798
1,-15.284738
1,-15.284738
1,-15.284738
1,-15.284738
1,-15.284737
1,-15.284737
1,-15.284729
1,-15.284729
1,-15.284729
1,-15.284729
1,-15.284729
1,-15.284729
1,-15.284729
1,-15.071228
1,-15.071228
1,-15.071228
1,-15.071228
1,-15.071228
1,-15.071228
1,-15.071228
1,-15.071176
1,-15.071176
1,-15.071176
1,-15.071176
1,-15.071176
1,-15.071176
1,-15.071176
1,-15.071176
1,-15.071175
1,-15.071175
1,-15.071175
1,-15.071175
1,-15.070984
1,-15.070984
1,-15.070984
1,-15.070984
1,-15.070984
1,-15.070984
1,-15.070984
1,-15.070931
1,-15.070931
1,-15.070931
1,-15.070931
1,-15.070931
1,-15.070931
1,-15.070931
1,-15.070931
1,-15.0709305
1,-15.0709305
1,-15.0709305
1,-15.0709305
1,-15.070496
1,-15.070496
1,-15.070496
1,-15.070496
1,-15.070496
1,-15.070496
1,-15.070496
1,-15.070443
1,-15.070443
1,-15.070443
1,-15.070443
1,-15.070442
1,-15.070442
1,-15.070382
1,-15.070382
1,-15.070382
1,-15.070382
1,-15.070381
1,-15.070381
1,-15.069458
1,-15.069458
1,-15.069458
1,-15.069458
1,-15.069458
1,-15.069458
1,-15.069458
1,-14.856934
1,-14.856934
1,-14.856934
1,-14.856934
1,-14.856934
1,-14.856934
1,-14.856934
1,-14.856689
1,-14.856689
1,-14.856689
1,-14.856689
1,-14.856689
1,-14.856689
1,-14.856689
1,-14.85614
1,-14.85614
1,-14.85614
1,-14.85614
1,-14.85614
1,-14.85614
1,-14.85614
1,-14.855103
1,-14.855103
1,-14.855103
1,-14.855103
1,-14.855103
1,-14.855103
1,-14.855103
0,-14.571426
0,-14.571426
0,-14.571426
0,-14.571228
0,-14.571228
0,-14.571228
0,-14.571228
0,-14.571228
0,-14.571228
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.571167
0,-14.428574
0,-14.428574
0,-14.428574
0,-14.428574
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.428284
0,-14.357147
0,-14.357147
0,-14.357147
0,-14.357147
0,-14.356899
0,-14.356899
0,-14.356899
0,-14.356899
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.356838
0,-14.285706
0,-14.285706
0,-14.285706
0,-14.285706
0,-14.285706
0,-14.285461
0,-14.285461
0,-14.285461
0,-14.285461
0,-14.285461
0,-14.285461
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.2854
0,-14.214294
0,-14.214294
0,-14.214294
0,-14.214294
0,-14.214294
0,-14.214294
0,-14.214294
0,-14.214294
0,-14.214294
0,-14.214294
0,-14.21405
0,-14.21405
0,-14.21405
0,-14.21405
0,-14.21405
0,-14.21405
0,-14.21405
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213989
0,-14.213806
0,-14.213806
0,-14.213806
0,-14.213806
0,-14.213806
0,-14.213806
0,-14.213806
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.213684
0,-14.142883
0,-14.142883
0,-14.142883
0,-14.142853
0,-14.142853
0,-14.142853
0,-14.142853
0,-14.142853
0,-14.142853
0,-14.142639
0,-14.142639
0,-14.142639
0,-14.142639
0,-14.142639
0,-14.142639
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142605
0,-14.142597
0,-14.142596
0,-14.142596
0,-14.142596
0,-14.142596
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142578
0,-14.142544
0,-14.142544
0,-14.142544
0,-14.142544
0,-14.142536
0,-14.142536
0,-14.142535
0,-14.142535
0,-14.142535
0,-14.142535
0,-14.142535
0,-14.142535
0,-14.142535
0,-14.142535
0,-14.071426
0,-14.071426
0,-14.071426
0,-14.071426
0,-14.071426
0,-14.071411
0,-14.071411
0,-14.071411
0,-14.071411
0,-14.071411
0,-14.071411
0,-14.071411
0,-14.071411
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071228
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071167
0,-14.071045
0,-14.071045
0,-14.071045
0,-14.071045
0,-14.071045
0,-14.071045
0,-14.071045
0,-14.070984
0,-14.070984
0,-14.070984
0,-14.070984
0,-14.070984
0,-14.070984
0,-14.070984
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.070862
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-14.0
0,-13.999756
0,-13.999756
0,-13.999756
0,-13.999756
0,-13.999756
0,-13.999756
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.999695
0,-13.928574
0,-13.928574
0,-13.928574
0,-13.928574
0,-13.928574
0,-13.928574
0,-13.928558
0,-13.928558
0,-13.928558
0,-13.928558
0,-13.928558
0,-13.928558
0,-13.928558
0,-13.928558
0,-13.928558
0,-13.928558
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928371
0,-13.928353
0,-13.928353
0,-13.928353
0,-13.928353
0,-13.928352
0,-13.928352
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928345
0,-13.928303
0,-13.928303
0,-13.928303
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928302
0,-13.928292
0,-13.928292
0,-13.928292
0,-13.928292
0,-13.928291
0,-13.928291
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.928284
0,-13.92812
0,-13.92812
0,-13.928119
0,-13.928119
0,-13.928119
0,-13.928119
0,-13.928119
0,-13.928119
0,-13.928119
0,-13.928119
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928101
0,-13.928059
0,-13.928058
0,-13.928058
0,-13.928058
0,-13.928058
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.92804
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857147
0,-13.857117
0,-13.857117
0,-13.857117
0,-13.857117
0,-13.857117
0,-13.857117
0,-13.857117
0,-13.857117
0,-13.857117
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856934
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856873
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856689
0,-13.856628
0,-13.856628
0,-13.856628
0,-13.856628
0,-13.856628
0,-13.856628
0,-13.856628
0,-13.856628
0,-13.856201
0,-13.856201
0,-13.856201
0,-13.856201
0,-13.856201
0,-13.856201
0,-13.856201
0,-13.856201
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.85614
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785706
0,-13.785488
0,-13.785488
0,-13.785488
0,-13.785488
0,-13.785488
0,-13.785488
0,-13.785488
0,-13.785488
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785461
0,-13.785427
0,-13.785427
0,-13.785427
0,-13.785427
0,-13.785427
0,-13.785427
0,-13.785427
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.7854
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785278
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785217
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.785095
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714294
0,-13.714111
0,-13.714111
0,-13.714111
0,-13.714111
0,-13.714111
0,-13.714111
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714077
0,-13.714069
0,-13.714069
0,-13.714069
0,-13.714069
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714068
0,-13.714059
0,-13.714059
0,-13.714059
0,-13.714059
0,-13.714059
0,-13.714059
0,-13.714059
0,-13.714059
0,-13.714058
0,-13.714058
0,-13.714058
0,-13.714058
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
0,-13.71405
