feasibility,energy
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320747
0,-8.320686
0,-8.320686
0,-8.320686
0,-8.320686
0,-8.320686
0,-8.320686
1,-8.213745
1,-8.213745
1,-8.213745
1,-8.213745
1,-8.213745
1,-8.213745
1,-8.213731
1,-8.213731
1,-8.213731
1,-8.213731
1,-8.21373
1,-8.21373
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213711
1,-8.213693
1,-8.213693
1,-8.213693
1,-8.213693
1,-8.213692
1,-8.213692
1,-8.213673
1,-8.213673
1,-8.213673
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.213672
1,-8.21312
1,-8.21312
1,-8.21312
1,-8.21312
1,-8.2131195
1,-8.2131195
1,-8.213062
1,-8.213062
1,-8.213062
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213061
1,-8.213021
1,-8.213021
1,-8.213021
1,-8.213021
1,-8.21302
1,-8.21302
0,-8.178574
0,-8.178574
0,-8.178574
0,-8.178574
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177925
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
0,-8.177864
1,-8.14232
1,-8.14232
1,-8.14232
1,-8.14232
1,-8.142319
1,-8.142319
1,-8.1422615
1,-8.1422615
1,-8.142261
1,-8.142261
1,-8.142261
1,-8.142261
1,-8.142261
1,-8.142261
1,-8.142261
1,-8.142261
1,-8.141709
1,-8.141709
1,-8.141709
1,-8.141709
1,-8.141708
1,-8.141708
1,-8.141651
1,-8.141651
1,-8.14165
1,-8.14165
1,-8.14165
1,-8.14165
1,-8.14165
1,-8.14165
1,-8.14165
1,-8.14165
1,-8.14055
1,-8.14055
1,-8.14055
1,-8.14055
1,-8.140549
1,-8.140549
0,-8.107147
0,-8.107147
0,-8.107147
0,-8.107147
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.1064415
0,-8.035713
0,-8.035713
0,-8.035713
0,-8.035713
0,-8.035713
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.035042
0,-8.034981
0,-8.034981
0,-8.034981
0,-8.034981
0,-8.034981
0,-8.034981
1,-7.9995193
1,-7.9995193
1,-7.9995193
1,-7.9995193
1,-7.9995193
1,-7.9995193
1,-7.9995193
1,-7.9994392
1,-7.9994392
1,-7.9994392
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994383
1,-7.9994364
1,-7.9994364
1,-7.9994364
1,-7.9994364
1,-7.9994354
1,-7.9994354
1,-7.9994287
1,-7.9994287
1,-7.9994287
1,-7.9994287
1,-7.999428
1,-7.999428
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.999416
1,-7.998909
1,-7.998909
1,-7.998909
1,-7.998909
1,-7.998909
1,-7.998909
1,-7.998909
1,-7.998829
1,-7.998829
1,-7.998829
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998828
1,-7.998826
1,-7.998826
1,-7.998826
1,-7.998826
1,-7.998825
1,-7.998825
1,-7.9988184
1,-7.9988184
1,-7.9988184
1,-7.9988184
1,-7.9988174
1,-7.9988174
1,-7.9976664
1,-7.9976664
1,-7.9976664
1,-7.9976664
1,-7.9976654
1,-7.9976654
1,-7.9976587
1,-7.9976587
1,-7.9976587
1,-7.9976587
1,-7.997658
1,-7.997658
0,-7.9642944
0,-7.9642944
0,-7.9642944
0,-7.9642944
0,-7.9642944
0,-7.9642944
0,-7.964287
0,-7.964287
0,-7.964287
0,-7.964287
0,-7.963661
0,-7.963661
0,-7.963661
0,-7.963661
0,-7.963661
0,-7.963661
0,-7.963661
0,-7.9636307
0,-7.9636307
0,-7.9636307
0,-7.9636307
0,-7.9636307
0,-7.9636307
0,-7.9636307
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.9636
0,-7.963051
0,-7.963051
0,-7.963051
0,-7.963051
0,-7.963051
0,-7.963051
0,-7.963051
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.96299
0,-7.9629593
0,-7.9629593
0,-7.9629593
0,-7.9629593
0,-7.9629593
0,-7.9629593
0,-7.9629593
1,-7.9280176
1,-7.9280176
1,-7.9280176
1,-7.9280176
1,-7.9280167
1,-7.9280167
1,-7.9274073
1,-7.9274073
1,-7.9274073
1,-7.9274073
1,-7.9274063
1,-7.9274063
1,-7.9262476
1,-7.9262476
1,-7.9262476
1,-7.9262476
1,-7.9262466
1,-7.9262466
0,-7.892853
0,-7.892853
0,-7.892853
0,-7.892853
0,-7.892853
0,-7.892853
0,-7.892853
0,-7.892853
0,-7.892853
0,-7.892238
0,-7.892238
0,-7.892238
0,-7.892238
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.8922076
0,-7.89217
0,-7.89217
0,-7.89217
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.892169
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8921585
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8920975
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.8214264
0,-7.820839
0,-7.820839
0,-7.820839
0,-7.820839
0,-7.820839
0,-7.820839
0,-7.820839
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.820778
0,-7.8207474
0,-7.8207474
0,-7.8207474
0,-7.8207474
0,-7.8207474
0,-7.8207474
0,-7.8207474
0,-7.8202286
0,-7.8202286
0,-7.8202286
0,-7.8202286
0,-7.8202286
0,-7.8202286
0,-7.8202286
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.8201675
0,-7.820076
0,-7.820076
0,-7.820076
0,-7.820076
0,-7.820076
0,-7.820076
0,-7.820076
1,-7.785225
1,-7.785225
1,-7.785225
1,-7.785225
1,-7.785225
1,-7.785225
1,-7.785225
1,-7.785203
1,-7.785203
1,-7.785203
1,-7.785203
1,-7.785202
1,-7.785202
1,-7.7851954
1,-7.7851954
1,-7.7851954
1,-7.7851954
1,-7.7851944
1,-7.7851944
1,-7.785145
1,-7.785145
1,-7.785145
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.785144
1,-7.7846146
1,-7.7846146
1,-7.7846146
1,-7.7846146
1,-7.7846146
1,-7.7846146
1,-7.7846146
1,-7.7845926
1,-7.7845926
1,-7.7845926
1,-7.7845926
1,-7.7845917
1,-7.7845917
1,-7.784585
1,-7.784585
1,-7.784585
1,-7.784585
1,-7.784584
1,-7.784584
1,-7.7845345
1,-7.7845345
1,-7.7845345
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.7845335
1,-7.783455
1,-7.783455
1,-7.783455
1,-7.783455
1,-7.783455
1,-7.783455
1,-7.783455
1,-7.783433
1,-7.783433
1,-7.783433
1,-7.783433
1,-7.783432
1,-7.783432
1,-7.7834253
1,-7.7834253
1,-7.7834253
1,-7.7834253
1,-7.7834244
1,-7.7834244
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.75
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.7493362
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.749275
0,-7.6785736
0,-7.6785736
0,-7.6785736
0,-7.6785736
0,-7.6785736
0,-7.6785736
0,-7.6785583
0,-7.6785583
0,-7.6785583
0,-7.6785583
0,-7.6785583
0,-7.6785583
0,-7.6785583
0,-7.6785583
0,-7.6785583
0,-7.6785583
0,-7.677967
0,-7.677966
0,-7.677966
0,-7.677966
0,-7.677966
0,-7.677944
0,-7.677944
0,-7.677944
0,-7.677944
0,-7.677944
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779437
0,-7.6779366
0,-7.6779366
0,-7.6779356
0,-7.6779356
0,-7.6779356
0,-7.6779356
0,-7.6779356
0,-7.6779356
0,-7.6779356
0,-7.6779356
0,-7.677926
0,-7.677926
0,-7.677926
0,-7.677926
0,-7.677926
0,-7.677926
0,-7.677926
0,-7.677926
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677925
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.677864
0,-7.6773567
0,-7.677356
0,-7.677356
0,-7.677356
0,-7.677356
0,-7.677265
0,-7.677265
0,-7.677264
0,-7.677264
0,-7.677264
0,-7.677264
0,-7.677264
0,-7.677264
0,-7.677264
0,-7.677264
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6772537
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.6771927
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.607147
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.6065445
0,-7.606514
0,-7.606514
0,-7.606514
0,-7.606514
0,-7.606514
0,-7.606514
0,-7.606514
0,-7.606514
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.605934
0,-7.6058426
0,-7.6058426
0,-7.6058426
0,-7.6058426
0,-7.6058426
0,-7.6058426
0,-7.6058426
0,-7.6058426
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6048355
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.6047745
0,-7.604683
0,-7.604683
0,-7.604683
0,-7.604683
0,-7.604683
0,-7.604683
0,-7.604683
0,-7.604683
1,-7.5709915
1,-7.5709915
1,-7.5709915
1,-7.5709915
1,-7.5709915
1,-7.5709915
1,-7.5709915
1,-7.5709085
1,-7.5709085
1,-7.5709085
1,-7.5709085
1,-7.5709076
1,-7.5709076
1,-7.570901
1,-7.570901
1,-7.570901
1,-7.570901
1,-7.5709
1,-7.5709
1,-7.570381
1,-7.570381
1,-7.570381
1,-7.570381
1,-7.570381
1,-7.570381
1,-7.570381
1,-7.570298
1,-7.570298
1,-7.570298
1,-7.570298
1,-7.5702972
1,-7.5702972
1,-7.5702906
1,-7.5702906
1,-7.5702906
1,-7.5702906
1,-7.5702896
1,-7.5702896
1,-7.5692215
1,-7.5692215
1,-7.5692215
1,-7.5692215
1,-7.5692215
1,-7.5692215
1,-7.5692215
1,-7.5691385
1,-7.5691385
1,-7.5691385
1,-7.5691385
1,-7.5691376
1,-7.5691376
1,-7.569131
1,-7.569131
1,-7.569131
1,-7.569131
1,-7.56913
1,-7.56913
1,-7.567024
1,-7.567024
1,-7.567024
1,-7.567024
1,-7.567024
1,-7.567024
1,-7.567024
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.535713
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.5357056
0,-7.535122
0,-7.535122
0,-7.5351214
0,-7.5351214
0,-7.5351214
0,-7.5351214
0,-7.5351214
0,-7.5351214
0,-7.535103
0,-7.535103
0,-7.535103
0,-7.535103
0,-7.535103
0,-7.535103
0,-7.535103
0,-7.5350723
0,-7.5350723
0,-7.5350723
0,-7.5350723
0,-7.5350723
0,-7.5350723
0,-7.5350723
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.535042
0,-7.5350304
0,-7.5350304
0,-7.5350304
0,-7.5350304
0,-7.5350304
0,-7.5350304
0,-7.53503
0,-7.534462
0,-7.534462
0,-7.534462
0,-7.534462
0,-7.534462
0,-7.534462
0,-7.534462
0,-7.5344315
0,-7.5344315
0,-7.5344315
0,-7.5344315
0,-7.5344315
0,-7.5344315
0,-7.5344315
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.5343704
0,-7.4642944
0,-7.4642944
0,-7.4642944
0,-7.4642944
0,-7.4642944
0,-7.4642944
0,-7.4642944
0,-7.4642944
0,-7.4642944
0,-7.4642944
0,-7.464287
0,-7.464287
0,-7.464287
0,-7.464287
0,-7.464287
0,-7.464287
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.464264
0,-7.463745
0,-7.463745
0,-7.463745
0,-7.463745
0,-7.463745
0,-7.463745
0,-7.463723
0,-7.463723
0,-7.463723
0,-7.463723
0,-7.463722
0,-7.463722
0,-7.463711
0,-7.463711
0,-7.463711
0,-7.463711
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4637103
0,-7.4636927
0,-7.4636927
0,-7.4636927
0,-7.4636927
0,-7.4636917
0,-7.4636917
0,-7.4636726
0,-7.4636726
0,-7.4636726
0,-7.4636726
0,-7.4636717
